generation,baseNumberPoints,numberValueCoefficient,mostHeldColorPoints,colorRatioCoefficient,significantLeadRatio,playColorDislikedByHighestPlayerPoints,reversePoints,skipPoints,drawTwoPoints,wildDrawFourPoints,heldColorCoefficient,calledColorPoints,fitness,points,rate
350,4.230387326777659,-0.1883088358502678,2.7844696618230116,11.34744340573003,-1.4227609374773231,7.9939289930585815,5.401560607796122,4.665553736612329,6.8357341641653555,4.416513281581366,6.967257213826974,2.6097419972885176,67375.9691,252439,0.2669
351,4.230387326777659,-0.9527466624590173,1.946584940343837,10.795860187575938,1.1334720581709177,7.9939289930585815,6.0023080093935315,3.9138495998678016,6.8357341641653555,4.310703231827608,6.967257213826974,2.7467648737618022,67705.52429999999,251787,0.2689
352,4.168996297376975,-2.2605362096113297,2.247468460613629,12.144117276932327,-1.4227609374773231,8.38406513258627,5.6340917196768565,6.130051183291982,6.312916895600843,4.73866151697846,7.2489559802500745,2.1540518054296154,67924.6302,252133,0.2694
353,4.091520527440728,-1.7228873747614775,3.3949210305172532,12.152257675845375,-1.8532731172146355,8.539543936105066,5.6340917196768565,6.460076930311965,5.589255842925364,4.215878031549642,8.165325433462503,3.4806346356999525,66988.02500000001,252785,0.265
354,3.826546285302827,-0.18400131660009278,2.8890059976512634,12.159999253814613,0.9424564746845526,8.082714534142871,5.824299851146835,3.3512731917503515,6.457107550546988,4.022174265342724,6.703904161344657,3.4531176999842135,68064.5796,255306,0.2666
355,4.091520527440728,-2.0998992453188112,2.733472044398266,10.615632850473219,-1.661081362667457,8.94723846937354,5.416695989283484,3.651033440725182,6.270314785461079,5.071455118421947,8.495263812795553,3.4806346356999525,68425.2,257625,0.2656
356,4.41535244938002,-0.08069775149741601,3.1846154026154476,11.898162482921846,-1.6610642172093826,8.291780165206992,5.381907800104103,4.046197360342025,5.026139998815015,4.3998407145499385,8.846145598052493,3.2689077159295192,68992.5106,257627,0.2678
357,3.2695053454028926,-1.7190321959107002,3.3333722796095246,12.37965094695044,-1.859732310747896,8.539543936105066,4.916322795233997,6.205912483522574,5.638190339059423,3.9872717043862815,8.846145598052493,2.4699991250243403,67022.3346,250926,0.2671
358,2.8208396220842973,-1.7525607511821613,0.839323663527477,12.047822949008765,-1.6461035036494138,8.539543936105066,5.250741845637648,6.1617731706202985,5.319036512375262,4.273224054090148,7.906028207158671,3.2689077159295192,67668.59879999999,253156,0.2673
359,3.710453674100107,-1.7706072116962335,1.6596578702808433,12.047822949008765,-1.9941075868439633,8.341312143957715,5.0193679429954745,4.015645976052864,5.793609221591066,4.273224054090148,9.222440901200933,2.971662174342767,67590.20880000001,253717,0.2664
360,4.528100223030703,-1.9513858917584013,0.34755378203684334,11.73910151402614,-1.1405098806619045,8.419669629961017,5.876398045578242,4.071647519913233,6.236420224061657,4.197906567685355,8.94200887741097,3.3869503464240687,66684.3232,250976,0.2657
361,4.751175353296169,-2.190641530477031,0.6087513884695278,11.547915588123042,-1.6276601492868132,8.753178757891861,4.908330702408978,4.920824635987052,5.139314341141874,4.50524115747827,8.685561746202318,4.112049390277442,67968.005,254086,0.2675
362,4.199999431924049,-2.20496381008106,0.23517429595753925,11.880458436746332,-2.2450754359492415,9.1683934351823,5.931002936125085,4.26275492453284,5.6999373160953795,3.8653276940304293,9.043864169027493,3.86958168200568,69972.0682,257914,0.2713
363,5.01808173811292,-2.1726356759915797,1.807728567166598,12.294087355177146,-2.1971448633860318,8.028662962043994,5.275132940444852,3.9782351581804063,5.560286850800131,4.6305521677019685,9.273988306835227,4.112049390277442,68015.5546,251723,0.2702
364,5.11823206419403,-1.9892891695771635,1.7888695739399039,12.294087355177146,-2.1971448633860318,9.18256550622462,6.146092351466333,3.975146463173133,5.560286850800131,4.1058544584725984,9.409184075047778,4.26890761570472,66194.33600000001,252265,0.2624
365,5.133185165452568,-2.3029811935602758,1.6041125781265475,13.462860667984824,-2.1971448633860318,9.110432391246809,6.226769484993797,3.975146463173133,5.483029978678466,4.966538443142486,9.114971443470608,3.9882293742088515,68323.5644,253708,0.2693
366,5.133185165452568,-2.28243910607924,1.3524749456933969,12.544301781486698,-1.8321988435635348,8.576566125772679,5.849568874550982,3.700162340365665,5.4234439691560725,4.626908043089516,9.503334468150117,3.278064358816572,68322.77279999999,255699,0.2672
367,5.020405241150385,-2.2260670788552535,1.3613139792183393,12.811185224868366,-2.1929408392111105,9.00179611765421,6.492153966363793,4.0515716870481775,5.654510642153947,5.124261558091119,8.47284697386815,3.6093574347177055,69486.0142,258697,0.2686
368,5.2050884533161215,-2.1854868949097783,0.9551926964521789,13.250099995322687,-1.8666903318214858,8.794422097264084,6.381896552398996,3.9591119784736386,5.428385960820142,5.458368243984974,8.47284697386815,4.21188227326304,68155.3152,253554,0.2688
369,5.672329345030461,-2.1667904520908468,2.181186972861221,12.50269659525979,-1.8628834302672885,7.9108698944808165,6.492153966363793,4.149285375964461,6.0094111100164636,6.460401203589379,8.272699133317733,3.029373190477254,65586.612,247310,0.2652
370,5.784145768431301,-2.029067254282036,1.3500303357359684,12.93687511538977,-1.6947480527995231,8.850198298970097,6.381896552398996,3.3094013189816582,5.560286850800131,5.57795272033635,8.543414227254829,3.6597224072641956,66963.0425,252025,0.2657
371,4.930879970584443,-1.0582865348613817,2.181186972861221,13.176286080918059,-1.8628834302672885,8.494272060411891,6.103764224417405,3.7970732051997382,6.138931474313834,6.0020807137665315,8.544389780658737,3.6041250154124542,66480.646,251630,0.2642
372,4.995264164223763,-1.5846682316928855,1.027930202749758,12.201794552365678,-1.5772182636314542,8.884761700521377,6.713716654244528,3.8176886973462487,6.20011143208153,6.764625899667416,9.382049797395553,3.706729899345857,67116.1246,252982,0.2653
373,5.365585269172108,-1.4665796509531046,1.4192855679225485,11.831115462777328,-1.6497420147582473,8.776397205479181,6.377671001434179,3.3094013189816582,6.953303421079529,5.093820508953726,8.077759747545802,4.72279900344641,69085.9944,257112,0.2687
374,5.394810060555059,-1.6381915047203075,1.5282334297911682,13.150983925292172,-1.871813697686262,8.011465309891925,6.447016152465056,3.4474634506546176,6.06505241614874,5.472156405813462,8.003030583843666,3.5071599027071683,67977.2948,254692,0.2669
375,5.394810060555059,-1.6381915047203075,1.5282334297911682,13.262702459101712,-1.871813697686262,8.06345710755347,6.447016152465056,3.4474634506546176,6.06505241614874,5.472156405813462,8.003030583843666,3.371573900104161,66103.5249,250677,0.2637
376,5.394810060555059,-2.7097882752603946,2.2449194630887432,12.201794552365678,-1.871813697686262,10.27948550604316,5.877977487499452,4.1860032525374535,7.4161103500032866,5.472156405813462,7.807569327329835,4.84725763305017,67786.4936,256088,0.2647
377,5.394810060555059,-2.755699455509047,1.5282334297911682,12.94777896253373,-1.871813697686262,10.27948550604316,5.9104487188842985,3.1374327063627727,7.440775734647585,4.995353315788345,7.726120533131197,4.84725763305017,69134.0675,253703,0.2725
378,5.498058969467378,-3.0041181810741326,1.6594346914463305,12.496942176430732,-1.0144964893848916,10.152588122120962,6.447016152465056,4.258905526895517,6.890382623653445,5.613574823190997,7.787710930733064,5.521652286682192,66810.18960000001,250789,0.2664
379,5.413531428930061,-2.9765847921668436,2.5252988440447153,12.496942176430732,0.062119739100024884,7.494463660599761,6.785878877006404,3.629795567630744,6.485797211262005,5.240601565513717,7.000866862050741,5.8466743267011845,67914.952,253414,0.268
380,5.413531428930061,-2.351267667531191,2.4266558276835664,12.496942176430732,0.062119739100024884,7.494463660599761,6.785878877006404,3.0812529789226106,6.865887259266708,5.240601565513717,7.707870602782025,6.220894118238562,66873.591,251310,0.2661
381,5.412965376145756,-2.351267667531191,1.4487784998439475,11.848602762879656,-0.5627117955493525,8.214276853877726,6.785878877006404,2.9495058169124584,7.418276303856745,4.96925995838905,7.915968296691451,6.102873394266572,67019.72099999999,251670,0.2663
382,6.214778189953555,-2.8882824877790307,2.1660922068270194,12.573967802359837,-0.5627117955493525,8.017288955138993,6.785878877006404,2.9163337416504804,6.1303340933548,5.066914640484261,8.021032644364928,6.102873394266572,65797.0598,251038,0.2621
383,4.792369692135437,-2.8103442057121977,1.9326662921428688,11.848602762879656,-0.563662671999276,8.224926122936912,6.8984618587877735,2.5233574270810704,7.099895578614315,4.849947124180122,8.359378307314937,5.150572725378338,66322.2546,250651,0.2646
384,4.851991363552921,-2.1433251886264904,2.013811906499094,12.573967802359837,0.19977472672583818,10.152588122120962,6.482682909732738,4.865403813226431,6.209343495864213,5.066914640484261,7.341572895101988,6.681341562085582,66827.3175,251325,0.2659
385,6.733679099504278,-1.5955220900174845,2.7379172250473216,12.764775350565767,-0.563662671999276,8.37226846804565,7.296204955386336,1.7804177111862347,7.308411029086943,4.982355183153673,8.439380693109975,5.078015132940552,65793.56659999999,249407,0.2638
386,6.733679099504278,-2.3442436674459755,2.248882210809684,12.764775350565767,-0.882577341876563,8.63750041970864,8.09809914248665,1.7804177111862347,7.13211471846388,4.982355183153673,7.935459250439427,5.078015132940552,67217.5914,252129,0.2666
387,5.212150039613775,-1.5955220900174845,2.538590048866741,12.764775350565767,-0.563662671999276,8.37226846804565,6.350187044795721,1.556264054640035,7.292528589456946,5.191039012744845,7.665188537947451,5.301572274035723,67351.9382,253298,0.2659
388,6.537847034252445,-1.7781938433732276,2.8358426320230747,12.697856156159743,-0.8746325354524258,8.63750041970864,8.09809914248665,1.2929919889335577,7.490236261961215,5.3827180160539605,7.282180320285116,5.411237422079829,69493.998,258342,0.269
389,5.239226890010934,-1.828151417271203,2.332616345873066,11.278321591499125,-0.845657663947418,8.63750041970864,7.3493252307714565,2.0991273865337794,6.344927326516265,5.34294954353159,8.215113135313704,5.301572274035723,66310.679,250702,0.2645
390,5.015036005855535,-1.5895910117764254,1.4428948197197888,10.693386691968673,-0.563662671999276,8.827251237052147,7.618593491499551,2.0991273865337794,6.344927326516265,5.100452950462834,8.923342772423121,5.301572274035723,66059.80559999999,248532,0.2658
391,5.239226890010934,-1.9978278732041588,1.8909038665509401,11.278321591499125,-1.501247293202157,8.128494630420496,6.880156702813176,1.773880944895937,7.332271691627894,5.34294954353159,8.215113135313704,6.35502400373712,66628.4427,251523,0.2649
392,5.015036005855535,-1.9657369762781132,2.3799388447676013,10.786471012120533,-1.1610712165689752,9.611382245004839,7.319993741072518,2.2095989137777634,6.597056763391906,5.857727620954875,9.050124045191506,6.2543830809043035,66648.4988,250276,0.2663
393,4.951394255792753,-2.2021731497772117,2.893969187925423,10.737871375353954,-0.5833800718871042,8.751269389998116,7.231428075626542,0.31694906222913644,6.154996931275086,4.86354933160926,8.322541921933997,6.524242438418142,65803.59150000001,249729,0.2635
394,4.357651443276806,-2.0099239111977503,1.9725433664953014,10.817287789578696,-1.1498382668370535,8.27992588057738,8.462732862148231,0.9221616639562463,5.677472760447043,5.660598850120194,9.449408527610908,6.344459750278185,66225.7185,251331,0.2635
395,4.951394255792753,-2.2696613429763466,2.8223892853373282,10.431249774883579,-0.9722591038195337,8.751269389998116,7.575096530121514,0.12677882381619082,5.679012723281404,6.280723611265231,9.77388837275001,6.902081822368068,68050.7988,252789,0.2692
396,4.12687426424532,-1.5681563847130426,2.8223892853373282,9.722155837007735,-1.6264663684204936,9.103662978124207,7.758568442807275,-0.17985012051110816,5.679012723281404,4.533123297588299,9.77388837275001,6.902081822368068,68412.47600000001,254890,0.2684
397,5.445780827126752,-1.0303609981369233,2.5412257141132737,11.731149074907204,-1.9388570739344866,8.751269389998116,6.8553902886327105,0.4360756400139124,6.817646791894093,4.533123297588299,9.77388837275001,7.292422559639863,68028.15000000001,256710,0.265
398,4.12687426424532,-2.6442121672336105,2.5938203079468183,10.796992469467332,-1.877569051480071,8.613397538004905,7.935375465558117,-0.8543418426839593,6.817646791894093,6.280723611265231,10.589858545449458,7.279705984323515,66290.6409,250059,0.2651
399,5.432259897946957,-1.3567069208456717,2.042341139278789,10.601009736822915,-2.03854674179828,8.932821539356805,6.639405540027949,0.8417546266017284,6.817646791894093,6.280723611265231,9.967235592748569,7.2897041040871455,65644.5196,248842,0.2638
400,5.947867414105726,-0.8845988190764691,1.9974830327844282,10.830337227156164,-2.03854674179828,9.086535259112988,6.671354723430517,1.0370662328789264,6.782779911511621,6.699518113143142,9.967235592748569,7.4213288295675355,68716.0694,258137,0.2662
401,4.8746199784657085,-0.8845988190764691,2.5938203079468183,10.830337227156164,-1.6264663684204936,8.941968231444262,6.452833159973201,-0.10375488645866016,6.365788876420276,7.3095057705704365,9.96582004716083,7.140389897684734,65544.9774,251034,0.2611
402,6.0979928605226315,-1.9120752143119268,2.432442593414232,12.650378132692612,-1.6134005991602902,7.871715789393501,8.341347306190954,-0.10723357665566322,6.662049220675024,6.280723611265231,9.796301908436677,7.568543618718697,69633.2574,256193,0.2718
403,5.527680902330444,-1.900371693304394,2.7020612926204657,12.628263810702341,-0.4661961157538035,8.31526020022611,8.342384599917551,-0.10723357665566322,7.262055124563828,6.630568867520353,11.442119968078332,8.396351011984478,67981.28409999999,252437,0.2693
404,5.36290544086914,-1.9568822314983756,3.247970134216211,12.570475201523102,-1.6134005991602902,7.935196668819947,8.398716631617573,-0.6005414230690521,6.206029612526823,6.22892026224295,10.4586312865882,7.568543618718697,66392.932,251870,0.2636
405,5.357666692166078,-1.900371693304394,3.247970134216211,13.533860905823726,-0.5070923115080294,8.152076587211099,8.768606901050823,-0.33851833661649877,6.193804847910896,6.12293914880563,10.136521264146035,8.992763478267955,65472.1719,248849,0.2631
406,5.379270257287977,-1.900371693304394,3.247970134216211,12.619064308376403,-1.9994311400159848,8.2477212219152,8.19929050476174,-0.7496493204417847,6.159017860624967,7.0828276010510525,9.164781745657187,7.553771612971874,66446.895,250743,0.265
407,4.637789722258967,-2.161878994921485,3.118079532422861,13.751880012737292,-0.49957264364685827,8.401981140533943,9.59079114488305,-0.3291916867569927,7.565952973254958,7.0575602443420555,10.152206401823888,8.506946868954207,65837.1133,248161,0.2653
408,5.4497873089865525,-2.21778915574503,3.118079532422861,13.700927594002529,-0.376104212332919,7.2141704446818204,8.409208249548055,-0.3291916867569927,7.500420668557947,7.027973787891961,10.152206401823888,7.875196071302125,67318.6328,252508,0.2666
409,4.637789722258967,-0.5906997759526652,3.2785064760662332,13.360912887528585,-0.3684593739171884,8.702450146048953,9.069402803403467,-0.3291916867569927,7.36097520719192,6.522859055799448,9.987038060974239,8.154306027663715,66414.8625,253009,0.2625
410,4.756346821299131,-0.5906997759526652,3.1762331866969977,13.369171491366348,-0.3684593739171884,8.686815766700489,9.544009173302719,-0.5101084499456974,7.36097520719192,6.584221444750682,10.469540965118432,8.154306027663715,67613.38560000001,253804,0.2664
411,4.756346821299131,-0.6820293186501277,3.401935575422862,12.76658945619808,0.5912549937433419,8.602650870910525,9.531160525517327,-0.5101084499456974,6.106692788698919,6.522859055799448,9.919416883152806,8.154306027663715,67711.7984,254939,0.2656
412,5.620069417983106,-0.47806201877473864,3.255377256061474,13.13872859467405,-0.96144710157666,8.220746188790189,9.46549104484883,-1.602155095998278,7.137624013772142,7.066396837865388,9.47528310223817,8.21251729785013,70244.9418,256462,0.2739
413,4.328464732154232,-1.4316551044756025,4.13625613082653,12.983459258354621,-0.11249630423325224,8.403195269531395,9.47001020308415,-1.6353520861765123,6.712641401225325,6.584221444750682,9.575073206933709,7.9498249299029595,67350.03030000001,254247,0.2649
414,5.0474521814702875,-1.4316551044756025,4.490764515227357,13.234882456534509,-1.2190202443783136,8.403195269531395,8.333738420383142,-1.6353520861765123,7.16300532916108,6.998066744193215,9.98237723086951,7.9498249299029595,67714.40400000001,253612,0.267
415,5.240465464597728,-1.4316551044756025,2.936243750253069,13.039350735756804,-0.33946827545990615,8.18040223338072,8.452031596687082,-1.6897015483624254,6.7402361429071425,6.384430252032866,9.900177277573114,7.9498249299029595,67339.4276,252586,0.2666
416,5.598973399243571,-1.762396709851509,3.4709165811431633,13.234882456534509,-0.11249630423325224,8.44054971737715,9.06932598331454,-1.6353520861765123,6.712641401225325,7.35957742428802,9.328395594271862,7.667162768900785,67075.68560000001,250844,0.2674
417,4.702325098772827,-0.9896182414655759,5.0826922976252344,12.800198873348759,-0.577622659388709,7.375160951282077,9.385681143728558,-1.2950475489176139,6.43230596104381,6.946914348619357,9.472803033040755,8.03166725600945,67822.118,254492,0.2665
418,4.5101310378594555,-0.8231191541506047,3.7585301278635197,12.88450676034155,-0.970493743892792,8.223858891263522,8.197094933396945,-1.1704190784332387,6.7402361429071425,6.648756003825559,9.350787161784396,8.29116237965082,69549.8118,257306,0.2703
419,4.5101310378594555,-0.8231191541506047,3.512316116302876,12.710755259167872,-0.8226288964581296,8.223858891263522,8.196179132379456,-0.8216927999425785,6.790177664328228,6.243784309560411,9.777378881661017,8.29116237965082,68410.5972,254883,0.2684
420,4.800241741103452,-0.8231191541506047,3.512316116302876,12.710755259167872,-0.7875047772060124,8.680756510876714,8.613668129745623,-1.708600232384914,6.349199038726147,6.648756003825559,9.038280585925948,8.226702971155968,64910.2726,249463,0.2602
421,4.5101310378594555,-1.5878462421973434,3.8855606356779244,12.515818282200417,-1.3236402877079319,8.495289855092853,9.57951865352149,-0.6045571716192578,7.538965450798524,6.648756003825559,9.350787161784396,7.961117962230593,67460.4268,251906,0.2678
422,5.028059402660412,-1.057801477925734,3.561159120727343,12.515818282200417,-1.1325222036617872,8.313449572651024,9.57978742654358,-0.9441986676762285,7.538965450798524,6.243784309560411,10.013650165770615,7.402138799531466,67737.46949999999,253035,0.2677
423,4.402319271458589,-0.7098926991262626,3.417729001035231,13.376473264171008,-1.3236402877079319,9.038151755013144,9.195067944351496,-1.6580512352744863,8.174728830728457,6.931907014219495,9.593659467821114,8.208714544600966,65998.41600000001,251040,0.2629
424,4.402319271458589,-0.45047312470149725,3.512316116302876,13.07768544188304,-0.9295561608790666,8.443749490315659,9.191873456081355,-1.6580512352744863,6.4083667165399145,6.841202961279523,10.010513350002155,7.124154612626772,66757.0952,250214,0.2668
425,5.583360256871701,-1.4864676769948741,3.238549393817633,13.811205287894124,-1.2666802086499598,9.311947876710757,9.549598629314133,-1.4586448451482747,8.388706396726898,7.129435875501435,8.852531491553234,8.374504991390042,66470.24650000001,252259,0.2635
426,6.354922800474137,-1.8221454635603955,2.5792718570193864,13.752033863376964,-1.1350239892011633,8.869078200657302,9.622338037091435,-1.690186959119875,8.119495778159907,7.458540745407697,8.649173742842802,8.38213782050737,67930.83080000001,254042,0.2674
427,6.205861721657191,-1.4817574130969573,2.8179816720851045,13.677101201814812,-1.233435910316998,9.168165995152485,9.496042779600002,-1.1917442131947984,9.10357696142883,7.155205254064819,8.756672897291832,8.374504991390042,67935.16979999999,253206,0.2683
428,4.175600835705527,-1.3932668929842467,3.238549393817633,12.900397464846689,-1.1563271094176384,9.161287308045592,10.13584280012155,-1.274633664567993,8.8856993943727,6.598220382312399,8.842413542646092,8.386597433912694,67934.7984,254247,0.2672
429,5.653145465022632,-1.533562616948371,2.673938908809002,13.581529491724115,-0.9889424682892132,8.959090112772069,10.154842932502497,-0.7829412567229026,8.119495778159907,6.025128331416229,8.883581063250892,8.29447912335577,66028.5309,250773,0.2633
430,3.5228916444213128,-0.5787912607001162,2.8884577884935245,13.988984210780709,-1.2338091090836794,9.128785664466086,10.507344721889714,-1.2966818275856429,8.119495778159907,6.406497398167809,9.482447987384447,8.167860778239259,66569.5742,252062,0.2641
431,3.8326146324940895,-0.3638580252885443,1.995201841363556,13.203709623589994,-0.9889424682892132,9.593975804748046,10.004839217385172,-1.6183069348407466,9.04145245569829,7.457133604401389,9.580173107878684,7.8485228485022756,66340.916,252920,0.2623
432,3.970516384971729,-1.2799553267743482,2.601597648076098,14.189774123186401,-0.9764287832637213,8.61677415593711,10.87696543054573,-1.2966818275856429,8.11906205156967,6.330115838908401,9.140338452578924,8.29447912335577,68107.2,253375,0.2688
433,3.9935828761103904,-1.2799553267743482,2.5268365178196475,14.453749364057682,-0.9764287832637213,8.825016085775216,10.662144449311862,-1.2966818275856429,8.377875182290435,6.330115838908401,9.347967583897955,7.97003453987984,67715.4756,252764,0.2679
434,3.4821400210813263,-1.7084039356692227,3.42712381616499,14.691597147398848,-0.7896752834791902,9.130431141488957,10.858551905618976,-1.7255192416222398,8.490410629020461,6.8573336970189445,9.70011560662558,8.37052610506836,65835.54000000001,248436,0.265
435,3.734898357610074,-0.5964022331395533,3.711361846008228,13.906889586681185,-0.9978285122579033,8.825016085775216,10.717577631767208,-1.4629203456443263,7.930828363500223,6.903267380358474,9.571262198036154,9.142235619245541,66997.8008,252536,0.2653
436,3.734898357610074,-0.4476329993943972,3.141342499278821,14.23196590509095,-0.5272987233453885,9.502312508865352,10.771149728082463,-1.163202496509685,8.340602635294374,6.33038031046525,9.571262198036154,8.50513334437254,65884.2425,250225,0.2633
437,3.3101580950968046,-1.2370764957281892,3.141342499278821,14.23196590509095,-0.7530703709416875,9.49041171589961,8.700965515945548,-1.7029366612979797,8.119495778159907,6.7454454074875745,9.571262198036154,8.50513334437254,67339.4112,253728,0.2654
438,3.3101580950968046,-1.635629055975998,3.2278608510059015,14.23196590509095,-0.7530703709416875,9.49041171589961,8.700965515945548,-1.7029366612979797,7.953004139591525,6.801900400902324,9.571262198036154,8.50513334437254,67844.368,254480,0.2666
439,3.3101580950968046,-1.022137185775395,3.229272555591806,14.725717436662698,-0.7530703709416875,10.090119951714975,8.700965515945548,-2.0952968787714092,8.321433313677806,6.421202939596884,10.12651128453131,8.50513334437254,69856.40000000001,256825,0.272
440,4.017214425179063,-2.098010365878849,3.5403458379322617,15.179259014650198,-0.8319587127750094,9.707773601371741,9.207281503781992,-3.1360444241275314,8.119495778159907,6.7454454074875745,9.861783260625336,8.532850507713821,67716.051,254094,0.2665
441,3.7970162135627397,-2.098010365878849,3.1426650997874805,15.179259014650198,-0.8319587127750094,9.866536229010046,11.045992422953908,-2.3136958171111695,8.321433313677806,6.279069874685067,10.292374655117007,8.729857565252232,66754.825,251905,0.265
442,4.017214425179063,-1.7224883328252807,3.5403458379322617,15.244311551959084,-1.38219441286201,9.677919656784333,11.045992422953908,-2.446415307531515,7.967081041999834,5.716055897174797,9.486379435215639,8.679110126785577,67404.85230000001,253497,0.2659
443,4.355362339905317,-1.8709413537266435,3.562664218189705,15.191883068605502,-1.38219441286201,9.677919656784333,9.838175182138771,-2.42017701293323,8.490544416070689,5.486900367396316,9.06200396220806,8.013119749415932,65426.27589999999,249433,0.2623
444,4.4972161619441335,-2.0625436032478697,3.444195651569061,15.196781801124661,-0.8319587127750094,9.40476161890938,11.058485364393956,-5.061186479028081,8.193127391644458,5.823723469098561,8.83319086854964,8.361273826393258,68084.1144,255571,0.2664
445,4.017057537588178,-1.0358087381408065,3.7898534062535294,15.520940392606455,-1.38219441286201,9.13102112597457,9.90074407755292,-2.1295625609616646,7.947660703479968,5.599851614987421,9.99022858512136,9.762585685360143,67188.7592,250424,0.2683
446,4.337972745161227,-1.0555853366418622,3.856655971581264,14.900334989014588,-1.5569100682287063,9.641080087297002,9.860340689552874,-2.136166566891265,8.054050157675873,5.488782540743794,8.924028990804949,8.76732357792919,66872.144,250270,0.2672
447,4.337972745161227,-1.7257471457269782,4.187027558625162,15.83328102609381,-1.5791896195622153,9.446294360629734,10.01254093765813,-2.238605708832722,8.295639075481812,5.484448800092343,9.064798994106576,8.290873052614145,67305.2641,253313,0.2657
448,4.337972745161227,-2.1978465119742188,4.187027558625162,15.227729706070372,-1.4328219005659517,8.774259159890583,10.01254093765813,-2.5144529786725234,8.295639075481812,5.484448800092343,9.064798994106576,8.290873052614145,68183.4132,254226,0.2682
449,5.010191449294003,-2.2697605909437586,4.118020611488923,15.227729706070372,-2.161383765104193,10.47272860415706,9.8520298088898,-2.238605708832722,8.470044631435348,5.044467209680897,9.56072658290683,8.290873052614145,68031.3297,253943,0.2679
450,4.373278831858299,-1.3238821917007684,5.588357232442149,14.951346019557052,-1.9465254781659205,8.774259159890583,10.01254093765813,-2.0435123025854747,8.179592247082049,5.038400321567666,9.689639508738622,7.659681394743033,66244.435,249979,0.265
451,4.373278831858299,-2.0697854347972777,5.588357232442149,14.647676368914908,-1.9465254781659205,8.774259159890583,9.367950445968043,-2.200516265816411,8.3981721526293,5.400257757532945,9.04442288656524,7.737324369128512,67408.25760000001,253034,0.2664
452,3.992593469876782,-1.5220903770453176,5.229652353795141,15.167991328791741,-1.694323141174083,9.302673415258903,8.667063098316643,-2.371617999158148,8.838119978528923,4.2406292973190975,8.808428650124501,7.819427778631848,66450.5856,251136,0.2646
453,4.000522040469034,-1.831964574419178,5.2460324838982135,14.951346019557052,-1.3336385439094394,8.565190973820659,9.94575782656787,-1.6941519408610706,7.916212761868527,5.260755703472559,9.00450647564449,7.970338316413598,68667.7931,254231,0.2701
454,3.631100428201712,-1.8375178062688073,6.3106315445058545,14.647676368914908,-0.9420379212463567,8.48234987871196,9.8861828045611,-2.0435123025854747,8.982850502281805,4.739988395854477,8.378356506661827,8.102270134799769,66301.686,250668,0.2645
455,4.136773981128478,-1.648883846237738,6.2893827734275805,15.167991328791741,-0.4988128222823237,9.074084630260458,9.8861828045611,-2.3625378197763967,8.838119978528923,4.031820359303034,8.736930331411855,7.404572568936077,67021.1448,253101,0.2648
456,3.9969417454525713,-1.7748339756364466,7.107737117637245,14.742539643185498,-2.273480964881087,8.222032793000634,10.093769145431336,-1.9193763640732735,8.838119978528923,4.327208701439866,9.307882796863902,7.78166668381701,66369.95240000001,251021,0.2644
457,3.956404750733589,-3.2708356261503977,7.192329872297382,15.135223311938958,-0.5926055481772021,8.219368308879377,11.147087830553323,-2.042889854954044,8.838119978528923,4.313504015497503,8.955127917687346,7.404572568936077,65574.1086,249711,0.2626
458,3.0534611991541647,-1.6572718090276124,7.370044409885892,14.410097399222114,-2.1530058543988195,8.387312817919542,10.021828860902149,-1.8540914848243422,9.104586211230313,4.327208701439866,8.2042518366083,7.78166668381701,68880.0917,255017,0.2701
459,3.8969392537028558,-1.4599874846717344,7.202396946752907,15.079885985294021,-0.6476224752236948,8.566756027631678,11.463027700573571,-1.9900400297516923,8.838119978528923,4.440907252574298,8.795587605169537,8.371780797494209,68846.2209,254703,0.2703
460,4.163560313879529,-1.8474204137806065,7.188924432620472,14.573044550353908,-0.5926055481772021,8.357310709926855,11.226788969541106,-2.1040569247193615,9.104586211230313,4.48035349857464,9.114451579637375,7.553625670186201,67286.0088,255258,0.2636
461,3.6110152785935923,-1.4599874846717344,7.107737117637245,16.01695774362047,-0.9261369859432603,8.525974749227471,10.89670360099733,-1.5125140106268793,7.064135603902182,3.3838554953280564,8.603200205976956,7.945881313502396,66982.9576,255076,0.2626
462,3.3239192594041342,-2.0915593831152655,7.1942551899114715,14.208474780512494,-0.6178440315197049,8.357310709926855,11.182568115472927,-2.0441943135171092,8.563258705734144,3.8464585075217013,9.114451579637375,7.945881313502396,68342.4696,253684,0.2694
463,2.722636803506405,-2.0964788066208793,7.151716786935882,13.664286465338762,-0.5343482013470953,9.243686336393058,10.710291760952853,-1.8331728278759636,7.064135603902182,5.263070709332513,9.648403008765198,7.945881313502396,66300.6796,250759,0.2644
464,2.786150686969484,-1.8144852886385012,6.94818897963206,16.01695774362047,-0.5211833081876349,8.30009292940164,10.050337568084986,-2.1758843690083363,7.0587226475927665,3.8464585075217013,8.986313132329345,8.060950333754976,66851.5925,252175,0.2651
465,3.5816408929082537,-1.5705667077752048,8.120837976563267,13.885691133231857,-0.8289323791692361,8.661857594768765,10.795086504075131,-1.4482073581242452,8.73552548221025,3.4063436389109505,8.881069554831669,6.680359857487457,68894.4613,256973,0.2681
466,3.2638680382200427,-1.5705667077752048,8.120837976563267,15.617972377056116,-0.43323422107622134,8.707842242614662,9.775154537136551,-1.4482073581242452,6.680118137872836,3.3803989916393173,8.881069554831669,6.680359857487457,66699.6776,251887,0.2648
